zone_time_first,zone_time_last,time_first,time_last,count,rrname,rrtype,bailiwick,rdata
"2023-01-23 00:02:00","2024-07-11 23:58:12",,,369,"evaa.finance.","NS","finance.","ns-cloud-a1.googledomains.com."
"2023-01-23 00:02:00","2024-07-11 23:58:12",,,369,"evaa.finance.","NS","finance.","ns-cloud-a2.googledomains.com."
"2023-01-23 00:02:00","2024-07-11 23:58:12",,,369,"evaa.finance.","NS","finance.","ns-cloud-a3.googledomains.com."
"2023-01-23 00:02:00","2024-07-11 23:58:12",,,369,"evaa.finance.","NS","finance.","ns-cloud-a4.googledomains.com."
,,"2023-03-23 18:59:30","2024-07-12 19:29:54",6746,"evaa.finance.","A","evaa.finance.","199.36.158.100"
,,"2023-03-23 14:44:34","2024-07-12 23:31:26",225179,"evaa.finance.","NS","finance.","ns-cloud-a1.googledomains.com."
,,"2023-03-23 14:44:34","2024-07-12 23:31:26",225179,"evaa.finance.","NS","finance.","ns-cloud-a2.googledomains.com."
,,"2023-03-23 14:44:34","2024-07-12 23:31:26",225179,"evaa.finance.","NS","finance.","ns-cloud-a3.googledomains.com."
,,"2023-03-23 14:44:34","2024-07-12 23:31:26",225179,"evaa.finance.","NS","finance.","ns-cloud-a4.googledomains.com."
,,"2023-03-24 00:04:03","2024-07-12 19:21:33",3168,"evaa.finance.","NS","evaa.finance.","ns-cloud-a1.googledomains.com."
,,"2023-03-24 00:04:03","2024-07-12 19:21:33",3168,"evaa.finance.","NS","evaa.finance.","ns-cloud-a2.googledomains.com."
,,"2023-03-24 00:04:03","2024-07-12 19:21:33",3168,"evaa.finance.","NS","evaa.finance.","ns-cloud-a3.googledomains.com."
,,"2023-03-24 00:04:03","2024-07-12 19:21:33",3168,"evaa.finance.","NS","evaa.finance.","ns-cloud-a4.googledomains.com."
,,"2024-05-18 03:17:36","2024-07-12 20:29:45",2474802,"evaa.finance.","SOA","evaa.finance.","ns-cloud-a1.googledomains.com. cloud-dns-hostmaster.google.com. 16 21600 3600 259200 300"
,,"2023-05-13 19:39:40","2024-07-08 13:27:25",60,"evaa.finance.","MX","evaa.finance.","1 aspmx.l.google.com."
,,"2023-05-13 19:39:40","2024-07-08 13:27:25",60,"evaa.finance.","MX","evaa.finance.","5 alt1.aspmx.l.google.com."
,,"2023-05-13 19:39:40","2024-07-08 13:27:25",60,"evaa.finance.","MX","evaa.finance.","5 alt2.aspmx.l.google.com."
,,"2023-05-13 19:39:40","2024-07-08 13:27:25",60,"evaa.finance.","MX","evaa.finance.","10 alt3.aspmx.l.google.com."
,,"2023-05-13 19:39:40","2024-07-08 13:27:25",60,"evaa.finance.","MX","evaa.finance.","10 alt4.aspmx.l.google.com."
