zone_time_first,zone_time_last,time_first,time_last,count,rrname,rrtype,bailiwick,rdata
1640213425,1720651820,,,817,"vertexprotocol.com.","NS","com.","dns1.p02.nsone.net."
1640213425,1720651820,,,817,"vertexprotocol.com.","NS","com.","dns2.p02.nsone.net."
1640213425,1720651820,,,817,"vertexprotocol.com.","NS","com.","dns3.p02.nsone.net."
1640213425,1720651820,,,817,"vertexprotocol.com.","NS","com.","dns4.p02.nsone.net."
,,1694083867,1720759543,4923,"vertexprotocol.com.","A","vertexprotocol.com.","3.70.101.28"
,,1694083867,1720759543,4923,"vertexprotocol.com.","A","vertexprotocol.com.","3.72.140.173"
,,1693760439,1720761762,4955,"vertexprotocol.com.","A","vertexprotocol.com.","3.70.101.28"
,,1693760439,1720761762,4955,"vertexprotocol.com.","A","vertexprotocol.com.","18.192.94.96"
,,1694008639,1720738444,4944,"vertexprotocol.com.","A","vertexprotocol.com.","3.70.101.28"
,,1694008639,1720738444,4944,"vertexprotocol.com.","A","vertexprotocol.com.","18.192.231.252"
,,1693474325,1720759007,4908,"vertexprotocol.com.","A","vertexprotocol.com.","3.70.101.28"
,,1693474325,1720759007,4908,"vertexprotocol.com.","A","vertexprotocol.com.","35.156.224.161"
,,1693399612,1720759249,4919,"vertexprotocol.com.","A","vertexprotocol.com.","3.70.101.28"
,,1693399612,1720759249,4919,"vertexprotocol.com.","A","vertexprotocol.com.","52.58.254.253"
,,1693622452,1720752272,4800,"vertexprotocol.com.","A","vertexprotocol.com.","3.72.140.173"
,,1693622452,1720752272,4800,"vertexprotocol.com.","A","vertexprotocol.com.","18.192.94.96"
,,1669380449,1720761248,4887,"vertexprotocol.com.","A","vertexprotocol.com.","3.72.140.173"
,,1669380449,1720761248,4887,"vertexprotocol.com.","A","vertexprotocol.com.","18.192.231.252"
,,1669801057,1720738583,4916,"vertexprotocol.com.","A","vertexprotocol.com.","3.72.140.173"
,,1669801057,1720738583,4916,"vertexprotocol.com.","A","vertexprotocol.com.","35.156.224.161"
,,1694409768,1720758947,4921,"vertexprotocol.com.","A","vertexprotocol.com.","3.72.140.173"
,,1694409768,1720758947,4921,"vertexprotocol.com.","A","vertexprotocol.com.","52.58.254.253"
,,1696199332,1719885009,58,"vertexprotocol.com.","A","vertexprotocol.com.","13.57.148.141"
,,1696199332,1719885009,58,"vertexprotocol.com.","A","vertexprotocol.com.","50.18.142.31"
,,1700780436,1720715140,30,"vertexprotocol.com.","A","vertexprotocol.com.","13.57.148.141"
,,1700780436,1720715140,30,"vertexprotocol.com.","A","vertexprotocol.com.","50.18.215.94"
,,1699427924,1720203639,38,"vertexprotocol.com.","A","vertexprotocol.com.","13.57.148.141"
,,1699427924,1720203639,38,"vertexprotocol.com.","A","vertexprotocol.com.","52.9.166.110"
,,1694262666,1720775388,4723,"vertexprotocol.com.","A","vertexprotocol.com.","18.192.94.96"
,,1694262666,1720775388,4723,"vertexprotocol.com.","A","vertexprotocol.com.","18.192.231.252"
,,1693543836,1720738408,4932,"vertexprotocol.com.","A","vertexprotocol.com.","18.192.94.96"
,,1693543836,1720738408,4932,"vertexprotocol.com.","A","vertexprotocol.com.","35.156.224.161"
,,1693056022,1720761622,4795,"vertexprotocol.com.","A","vertexprotocol.com.","18.192.94.96"
,,1693056022,1720761622,4795,"vertexprotocol.com.","A","vertexprotocol.com.","52.58.254.253"
,,1669369045,1720738341,4790,"vertexprotocol.com.","A","vertexprotocol.com.","18.192.231.252"
,,1669369045,1720738341,4790,"vertexprotocol.com.","A","vertexprotocol.com.","35.156.224.161"
,,1693400837,1720738321,4742,"vertexprotocol.com.","A","vertexprotocol.com.","18.192.231.252"
,,1693400837,1720738321,4742,"vertexprotocol.com.","A","vertexprotocol.com.","52.58.254.253"
,,1694525921,1720738651,4789,"vertexprotocol.com.","A","vertexprotocol.com.","35.156.224.161"
,,1694525921,1720738651,4789,"vertexprotocol.com.","A","vertexprotocol.com.","52.58.254.253"
,,1694759273,1720388811,24,"vertexprotocol.com.","A","vertexprotocol.com.","35.169.59.174"
,,1694759273,1720388811,24,"vertexprotocol.com.","A","vertexprotocol.com.","44.219.53.183"
,,1694995219,1720003408,22,"vertexprotocol.com.","A","vertexprotocol.com.","44.219.53.183"
,,1694995219,1720003408,22,"vertexprotocol.com.","A","vertexprotocol.com.","54.161.234.33"
,,1640438218,1720794324,453361,"vertexprotocol.com.","NS","com.","dns1.p02.nsone.net."
,,1640438218,1720794324,453361,"vertexprotocol.com.","NS","com.","dns2.p02.nsone.net."
,,1640438218,1720794324,453361,"vertexprotocol.com.","NS","com.","dns3.p02.nsone.net."
,,1640438218,1720794324,453361,"vertexprotocol.com.","NS","com.","dns4.p02.nsone.net."
,,1640729469,1720746255,10269,"vertexprotocol.com.","NS","vertexprotocol.com.","dns1.p02.nsone.net."
,,1640729469,1720746255,10269,"vertexprotocol.com.","NS","vertexprotocol.com.","dns2.p02.nsone.net."
,,1640729469,1720746255,10269,"vertexprotocol.com.","NS","vertexprotocol.com.","dns3.p02.nsone.net."
,,1640729469,1720746255,10269,"vertexprotocol.com.","NS","vertexprotocol.com.","dns4.p02.nsone.net."
,,1648759773,1720755048,3201,"vertexprotocol.com.","CNAME","vertexprotocol.com.","apex-loadbalancer.netlify.com."
,,1665313284,1720793514,38129787,"vertexprotocol.com.","SOA","vertexprotocol.com.","dns1.p02.nsone.net. domains+netlify.netlify.com. 1663717231 43200 7200 1209600 3600"
,,1640438258,1719977970,189,"vertexprotocol.com.","MX","vertexprotocol.com.","1 aspmx.l.google.com."
,,1640438258,1719977970,189,"vertexprotocol.com.","MX","vertexprotocol.com.","5 alt1.aspmx.l.google.com."
,,1640438258,1719977970,189,"vertexprotocol.com.","MX","vertexprotocol.com.","5 alt2.aspmx.l.google.com."
,,1640438258,1719977970,189,"vertexprotocol.com.","MX","vertexprotocol.com.","10 alt3.aspmx.l.google.com."
,,1640438258,1719977970,189,"vertexprotocol.com.","MX","vertexprotocol.com.","10 alt4.aspmx.l.google.com."
,,1720048869,1720771834,2,"vertexprotocol.com.","TXT","vertexprotocol.com.","\"klaviyo-site-verification=WfXHgW\""
,,1720048869,1720771834,2,"vertexprotocol.com.","TXT","vertexprotocol.com.","\"v=spf1 include:_spf.google.com include:smtp.mail.ethermail.io ~all\""
,,1720048869,1720771834,2,"vertexprotocol.com.","TXT","vertexprotocol.com.","\"google-site-verification=JSIrN_IxPpah6ui2fyIfeMG6pUgFDFFXvE7W_73gLsA\""
,,1720048869,1720771834,2,"vertexprotocol.com.","TXT","vertexprotocol.com.","\"16d27d2b-3962-4471-9068-42c42f483bb0=e2efe545920c36e9f7d3dd21b5463ecf39cd6843558d9daee3046ef0dff1ebf2\""
,,1697735463,1720203639,31,"vertexprotocol.com.","AAAA","vertexprotocol.com.","2600:1f1c:446:4900::64"
,,1697735463,1720203639,31,"vertexprotocol.com.","AAAA","vertexprotocol.com.","2600:1f1c:471:9d01::c8"
,,1669296528,1720610837,156,"vertexprotocol.com.","AAAA","vertexprotocol.com.","2a05:d014:275:cb00::c8"
,,1669296528,1720610837,156,"vertexprotocol.com.","AAAA","vertexprotocol.com.","2a05:d014:275:cb01::c8"
