zone_time_first,zone_time_last,time_first,time_last,count,rrname,rrtype,bailiwick,rdata
1621357303,1720613012,,,1123,"avalaunch.app.","NS","app.","ns-cloud-e1.googledomains.com."
1621357303,1720613012,,,1123,"avalaunch.app.","NS","app.","ns-cloud-e2.googledomains.com."
1621357303,1720613012,,,1123,"avalaunch.app.","NS","app.","ns-cloud-e3.googledomains.com."
1621357303,1720613012,,,1123,"avalaunch.app.","NS","app.","ns-cloud-e4.googledomains.com."
,,1620145925,1720775498,108860,"avalaunch.app.","A","avalaunch.app.","151.101.1.195"
,,1620145925,1720775498,108860,"avalaunch.app.","A","avalaunch.app.","151.101.65.195"
,,1613211801,1720795876,350376,"avalaunch.app.","NS","app.","ns-cloud-e1.googledomains.com."
,,1613211801,1720795876,350376,"avalaunch.app.","NS","app.","ns-cloud-e2.googledomains.com."
,,1613211801,1720795876,350376,"avalaunch.app.","NS","app.","ns-cloud-e3.googledomains.com."
,,1613211801,1720795876,350376,"avalaunch.app.","NS","app.","ns-cloud-e4.googledomains.com."
,,1620810498,1720635452,1065,"avalaunch.app.","NS","avalaunch.app.","ns-cloud-e1.googledomains.com."
,,1620810498,1720635452,1065,"avalaunch.app.","NS","avalaunch.app.","ns-cloud-e2.googledomains.com."
,,1620810498,1720635452,1065,"avalaunch.app.","NS","avalaunch.app.","ns-cloud-e3.googledomains.com."
,,1620810498,1720635452,1065,"avalaunch.app.","NS","avalaunch.app.","ns-cloud-e4.googledomains.com."
,,1718325958,1720783485,5423,"avalaunch.app.","SOA","avalaunch.app.","ns-cloud-e1.googledomains.com. cloud-dns-hostmaster.google.com. 138 21600 3600 259200 300"
,,1684372990,1720681810,30,"avalaunch.app.","TXT","avalaunch.app.","\"v=spf1 include:_spf.google.com ~all\""
,,1684372990,1720681810,30,"avalaunch.app.","TXT","avalaunch.app.","\"v=spf1 include:spf.sendinblue.com mx ~all\""
,,1684372990,1720681810,30,"avalaunch.app.","TXT","avalaunch.app.","\"sendinblue-code:245f1c903a090bd32292f445f1de7dec\""
,,1684372990,1720681810,30,"avalaunch.app.","TXT","avalaunch.app.","\"google-site-verification=3-IYD2elv2QfuC0_RAT0lpyQjMMJ3uLiyhUHoptzTto\""
,,1684372990,1720681810,30,"avalaunch.app.","TXT","avalaunch.app.","\"google-site-verification=wLb6hlcYYk9pVHJ7QWETH-Vxf-xlzZFQ-6YA22_lMZg\""
